,orderID,namaPesanan,recommendationShown,recommendationAccepted
1864,WBCsizSoUXjDVOOa7D5Z,"['teh', 'penyetan']",True,False
1865,WC3CrrGKfx12EDn5pHiB,"['pisang coklat keju', 'cireng isi', 'risol mayo', 'gorengan']",True,False
1866,WC6fuPGcm3cgdyc0UFmQ,"['mie', 'mie', 'teh', 'cireng isi']",False,False
1867,WDPaTdILRseXu2tyREfv,"['mie', 'es batu']",False,False
1868,WE9f1JutzNsb18EEGNfR,['kopi'],True,False
1869,WF9phNk7Dygvc2MN6n30,"['kopi', 'mie']",True,False
1870,WHXDYJrbE2cFXUNe8JWR,['pisang coklat keju'],True,False
1871,WJu4bGHxtWjXzujwZN5I,['kopi'],True,False
1872,WKyLl1Or9trRMmoghcyi,['risol mayo'],True,False
1873,WLgPEq98ZrC0cvflnfau,['air putih'],True,False
1874,WMFnwDyOhNO5gKnNPv3x,"['teh', 'risol mayo', 'cireng isi']",False,False
1875,WNaB0WdTZSPz8VfFHR1N,"['mie', 'kopi']",True,False
1876,WOTp07b7aUM7P4Drr7wM,"['float', 'es jeruk', 'teh', 'risol mayo', 'gorengan', 'air putih']",True,False
1877,WOggn1NXWdGe0vwxCkgX,"['pisang coklat keju', 'teh']",True,False
1878,WPemYnfFv4Da8sSffcHL,"['mie', 'kopi', 'teh']",True,False
1879,WRcORgqkjAj6e2U46dVI,"['gorengan', 'gorengan']",True,False
1880,WVfEuHwvO1O1DpElxkfd,['air putih'],True,False
1881,WY0jGHCFevqjqkQHQzmC,['kopi'],True,False
1882,WY9vM26468fnVrhkRQEL,"['french fries', 'pisang coklat keju']",True,False
1883,WYGBWGPcK8sKYThO1VoO,"['sayur harian', 'teh']",False,True
1884,WYmRGwXF81qos6yT1Ml6,"['gorengan', 'teh']",True,False
1885,WYtrunwOA5kZ557hjyIN,['float'],True,False
1886,WbMjYnHQ0dKvj1USklsW,['teh'],True,False
1887,WboeYNFXXRZOpLvHY9xd,"['cireng isi', 'risol mayo']",True,False
1888,WggO6DCJepC3AUzIuHHx,['es batu'],True,False
1889,WlFMSFHuYTeZqE8oDxTA,"['pisang coklat keju', 'float']",True,False
1890,Wm6UdMt2HfMXOnYltzRl,"['penyetan', 'gorengan']",False,False
1891,WmB1SR7CLXKD1FKtxoJt,['es batu'],True,False
1892,WnVlIrcsWy9211LBUyEl,"['kopi', 'cireng isi']",True,False
1893,Wp6xDcHPQTEyM9IXn5ma,['pisang coklat keju'],True,False
1894,WpTHq5WlEUAzuPzAs3jc,['cireng isi'],True,True
1895,WptXjRxULrVEWwb8S6gS,['float'],True,False
1896,WqkASkMp5iAEsnsrie28,"['risol mayo', 'float', 'penyetan', 'penyetan', 'teh']",True,False
1897,Wt22DWlxX7NZNGmOGd6F,"['kopi', 'gorengan']",True,True
1898,Ww8oocN0FZXPYNf6gVBH,"['risol mayo', 'risol mayo', 'cireng isi', 'sosis goreng']",True,False
1899,WwCr56uwRQXutuQoTVru,"['french fries', 'pisang coklat keju']",False,False
1900,WxjplaPbgi4HoA1pzInZ,"['teh', 'gorengan', 'gorengan']",True,False
1901,WxmpEcseVfbi8vWYD6Vu,"['mie', 'nasi putih', 'teh']",True,True
1902,X0A6JhE1jaUqFBs4KP03,['risol mayo'],True,False
1903,X30OggI3besWAu6tSF2o,"['cireng isi', 'risol mayo']",False,False
1904,X50nCny4Gh6ZQQAZ6Dbn,"['risol mayo', 'cireng isi']",False,False
1905,X6OOGAFTSNhUmcKSOyiy,"['mie', 'kopi', 'kopi', 'air putih']",True,False
1906,X6QxBL3LV04PFZ2CzVjK,"['sayur harian', 'kopi']",True,False
1907,X6mMw1x2b2nJQExatdwM,"['penyetan', 'gorengan']",True,False
1908,X75cfChYy920LnWmieCF,['nasi putih'],True,False
1909,X7Tvslb1xyLOt8uukN1R,"['penyetan', 'mie', 'teh']",True,False
1910,X8zpq3tShHD81MgvQuVh,"['penyetan', 'kopi', 'kopi', 'gorengan']",True,False
1911,X9xjtolh705aoIF2Jx52,"['teh', 'cireng isi', 'gorengan']",True,False
1912,XDk55ZIO3bPWPRm7z7vw,"['float', 'risol mayo', 'cireng isi', 'gorengan']",True,False
1913,XFAVrTyCRtu9gI008t17,"['nasi goreng', 'penyetan', 'penyetan', 'teh', 'es jeruk']",True,False
1914,XFNWSS7R4jqpQgHW7MmH,"['gorengan', 'cireng isi']",True,False
1915,XGPkGHisKX3deFmNx1fP,"['sayur harian', 'gorengan']",False,False
1916,XISZGwhHfoAJNPolfTe6,"['kopi', 'nasi goreng', 'telur']",True,False
1917,XIsWgsGhXU37YDAD08Ev,"['kopi', 'teh']",True,True
1918,XJdMoHk2ZlgFoCJzpjox,['kopi'],True,False
1919,XJqrq6aGvKpnJyRD6pF5,"['sayur harian', 'teh', 'gorengan']",True,False
1920,XLdHm3CZyxnpbiVQVapr,['kopi'],True,False
1921,XMwihUcL3VArqqQgrqpT,"['kopi', 'float']",True,False
1922,XNUawcGzTRINE6dXNhzp,"['cireng isi', 'gorengan']",True,True
1923,XNx60Se6fgXZsea6rIQx,"['kopi', 'float']",True,False
1924,XPR84waMBwait33fwddp,['cireng isi'],True,False
1925,XPynXMNNAEk1XLekSNpu,"['es jeruk', 'air putih', 'risol mayo', 'cireng isi']",True,False
1926,XRpJFTURtGyDtNC7bUwo,"['penyetan', 'penyetan', 'gorengan', 'es jeruk']",True,True
1927,XRrbW099yM35hDN9SFUX,['gorengan'],True,False
1928,XRzFd4Bk5XK7S0XMgbvK,"['cireng isi', 'mie', 'kopi', 'kopi']",False,False
1929,XSbXW8j2ILPQPvR6QDcx,['kopi'],True,False
1930,XUlI8yWYiZsAmxTRrrv3,"['penyetan', 'teh']",True,False
1931,XWvfL5s3bhpRGL05r108,['kopi'],False,False
1932,XYMYE2zBBeLsP1YmGIOj,['risol mayo'],False,False
1933,XYO3sYDgZBV5UkIRjDuT,['kopi'],True,False
1934,XYRtvjIG2OJ5960XmDKs,"['kopi', 'cireng isi', 'cireng isi']",True,True
1935,XcAVIceamiR1CzaKwaUF,['risol mayo'],True,False
1936,XeA6zBOapFOG4rlLXzE7,"['kopi', 'teh', 'kopi', 'risol mayo']",True,False
1937,XgbpKwkwVOxP49ZHpIku,"['es krim', 'risol mayo']",False,False
1938,XgpzSVbKAwYDmKKwE9Nt,['mie'],True,False
1939,Xin2busG97YWTnikzfAe,['es jeruk'],True,False
1940,XitEYVztxcSHqcdDv1mM,['kopi'],True,False
1941,XlLPHnKsZpF0UKcuRNBs,"['penyetan', 'penyetan', 'nasi goreng', 'teh']",True,False
1942,XlNYiCA3gGldsYbSLLb9,['es jeruk'],True,False
1943,XmyxLC3seG1LOIxhmMCN,"['es jeruk', 'cireng isi', 'risol mayo']",True,False
1944,XoGxrXMFxGxzMvU2c8KA,"['mie', 'teh']",True,True
1945,XpUlvlwMxhuSzmmRFJVs,"['risol mayo', 'cireng isi', 'pisang coklat keju']",True,False
1946,XpXmuzdQNzfo8u7deFcg,['french fries'],True,False
1947,Xr4OnCWpmLeVckiHGPG0,"['risol mayo', 'cireng isi', 'teh', 'kopi']",True,False
1948,Xr4txO0Rf7GBXqdmgaK1,['kopi'],True,False
1949,Xrwhc5vCU8aMhYNyJUHr,"['cireng isi', 'gorengan', 'teh', 'penyetan']",True,False
1950,Xs0nORhVbNvaUJsA0Cch,"['mie', 'sosis goreng']",True,False
1951,XsHRJ76YKVPJdJIvOjpo,"['teh', 'cireng isi']",True,False
1952,XsYlDtd2eX1xH95xnoru,['penyetan'],True,False
1953,XtbSO9sFRgeeAWo3WdSY,"['cireng isi', 'risol mayo']",True,False
1954,XuL85PHVN1E9QhkZKNej,"['risol mayo', 'gorengan']",True,False
1955,XuvaM2SUGAVFfGo8kHmR,['kopi'],True,False
1956,Xx45YEmKMq03RxvCMlUz,['float'],True,False
1957,Xy7OKAdJuLeWo0fS30dw,"['gorengan', 'nasi goreng', 'telur']",True,True
1958,XyNpCd3Bd5PvxpuhrF73,['kopi'],True,False
1959,XyiTZtZrovmiYrlsBvt7,"['mie', 'teh', 'cireng isi']",True,False
1960,XzEiQO6AkOk5ZcEvLuy6,['nasi goreng'],False,False
1961,Y1fMYIfrhWgDDiusnZu7,"['sayur harian', 'float']",True,False
1962,Y2u6yFPxev3FMm1Srrrl,['risol mayo'],False,False
1963,Y4c3xAwCeWRjLHHkcfa9,"['mie', 'mie', 'tahu krispy', 'risol mayo']",True,False
1964,Y4z9lMBRUtze4VIMO1QG,"['mie', 'teh']",True,False
1965,Y5Ch89PpNIMrIMO947hw,"['teh', 'risol mayo']",True,True
1966,Y6W06d1obEfLCzIB5jWC,"['sayur harian', 'teh']",False,True
1967,Y76V7JjsCpnNHeUDyGYp,['gorengan'],True,False
1968,Y7KvXGeDCzDTDCAY2OSK,"['cireng isi', 'cireng isi']",True,False
1969,Y8qlMclnbIk9PYWtKZmv,['teh'],True,False
1970,Y92VAU069ReASZIcKiFP,"['kopi', 'mie', 'air putih']",True,False
1971,Y9Jfz8yrJ01glArga9R1,"['penyetan', 'pisang coklat keju', 'es jeruk']",True,False
1972,YD7tM2yety76AKhBWqxa,"['mie', 'kopi']",True,False
1973,YEsyzvPWRQnONvxEHF1a,"['gorengan', 'pisang coklat keju', 'es jeruk', 'risol mayo', 'french fries', 'kopi']",True,False
1974,YGoMPL46dB95LmlaMKg9,"['air putih', 'kopi', 'teh']",True,False
1975,YHgw2HVm6FxVfVbJHxKO,['mie'],True,False
1976,YHxWBqejBx1NttvTIZd2,"['penyetan', 'gorengan']",False,False
1977,YIXrWAnIyqHUydUNGIqf,"['risol mayo', 'cireng isi']",True,False
1978,YJ5ml22goUrh1RTCMpPF,"['nasi putih', 'teh', 'telur', 'cireng isi']",True,False
1979,YJWUAd3SVMAb9Q4qwDCR,"['nasi goreng', 'ayam goreng', 'gorengan']",False,True
1980,YKIC77AxV0iZKnejpSJD,['float'],True,False
1981,YMLCsk2pMRFCxHUy7FKl,"['penyetan', 'teh', 'risol mayo', 'gorengan']",True,False
1982,YMOpnYxlgvMlDMMjfDiF,"['mie', 'gorengan']",True,False
1983,YOTxKDqnLStqK24agxmS,"['nasi putih', 'telur']",True,False
1984,YOYH8BSXWKzUfmfrHRXj,"['sayur harian', 'teh']",False,False
1985,YPTft1BquuYZg4zWr1ZA,"['teh', 'risol mayo']",True,False
1986,YQfwmSmumjQUWkijNe8w,['risol mayo'],True,False
1987,YSWX8tFcA5PQAVn2oifT,"['kopi', 'french fries']",True,False
1988,YTD5AlHbM24C81hpUydu,"['risol mayo', 'gorengan']",True,False
1989,YUZNVivVW32pM7CUkppH,"['float', 'mie', 'float']",True,True
1990,YWLnnN8YbbJVReANUr9N,"['float', 'nasi goreng', 'telur', 'float', 'es jeruk']",True,False
1991,YZ4He3dTrNSUMazkd9wd,['kopi'],True,False
1992,YaFg7Mqr4s7KIT8YWW4K,"['nasi goreng', 'kopi', 'gorengan']",True,False
1993,YbBzkEKBTc9j8AqKmjkC,['penyetan'],True,False
1994,YfkjJzCHF3TOhEChOhiP,"['penyetan', 'pisang coklat keju', 'float']",True,False
1995,Ygfd6VdUXSCkzunDKmhl,['gorengan'],True,False
1996,YiwInIyS6SJeORsLnKoI,"['risol mayo', 'es jeruk']",True,False
1997,Yl3l8tUrFsGGzYlGAXBM,['float'],False,False
1998,Yllpb57R08v0kPJeho1K,"['mie', 'mie', 'teh']",True,False
1999,Yn0rXJMdR4ZsBzrSTUKY,"['nasi goreng', 'teh', 'pisang coklat keju']",True,False
2000,Yp0GqFmtM3wRjtRAjdaA,"['kopi', 'cireng isi']",True,False
2001,Yq2YlvZrEvj25tkHSIHP,['es krim'],True,False
2002,YrXgcW4azL6DtQU5G94F,['risol mayo'],True,True
2003,YuvFNfcEXGNQhfrQgfLy,['gorengan'],False,False
2004,YwF4637ct2Tn4Oo0mcbK,"['sayur harian', 'penyetan', 'teh', 'gorengan']",True,False
2005,YwKGuKKsH3WCya7NCdeU,['teh'],False,False
2006,YweLTKNCPWAi4VUA9oAq,"['teh', 'sayur harian', 'sosis goreng']",True,False
2007,Yx7tfW8FsNxaQ6Y5ik8n,['cireng isi'],False,False
2008,YxE1BBIHamkb6nV0Zc2E,"['es jeruk', 'risol mayo', 'mie']",True,False
2009,YyGP6U3Qdpgckz5qNbEC,"['mie', 'nasi putih', 'teh']",True,False
2010,YyjeXlbqPdjd8AI2vXIo,['nasi goreng'],True,True
2011,YzM4id9tpfg9vTHIMZpA,"['teh', 'penyetan']",True,False
2012,Z1hrBhRF0KZLA8SX3vyt,['mie'],True,False
2013,Z40bHD0883ouo392RVbN,['float'],False,False
2014,Z5oCxbzdYhPW3kQd20Q1,"['mie', 'gorengan']",True,False
2015,Z8EUHpM45bpeJLkpfvkx,['gorengan'],True,False
2016,ZBtjBC8axXixFiOX6xK6,['risol mayo'],False,False
2017,ZCZQXMbHAXWei2gZ2rYa,['kopi'],True,False
2018,ZFrr40Ia4NA0oNMBa6oH,"['teh', 'cireng isi', 'gorengan']",True,True
2019,ZGBEh3gjrUwbPx4n5Nc8,['kopi'],True,False
2020,ZGdjAfV4aPr3jTJktCW3,['mie'],True,False
2021,ZHnI5lGkOYt6H8rBIIUR,['nasi goreng'],False,False
2022,ZIUvr1JW1vcxI7yLgika,"['nasi goreng', 'telur', 'pisang coklat keju']",True,False
2023,ZJ8qNx9KKFXa0s9QvIVY,"['tahu krispy', 'gorengan']",True,False
2024,ZJMCqmNBtWcwUkoT7yHx,"['kopi', 'teh', 'gorengan']",True,False
2025,ZKK7vc8MWWYz6INmj4G9,['mie'],False,False
2026,ZKwRVo99mDAd2I7gSePE,['float'],False,False
2027,ZLnExqJuu6lyl2qX6aHW,"['sayur harian', 'teh']",True,False
2028,ZNjkXo0egbf95aO8LqT6,['pisang coklat keju'],True,False
2029,ZQ54aD4YQQ5ArJGraLY3,"['mie', 'tahu krispy']",True,False
2030,ZQXT3q9df6yTOMYwXLlc,['french fries'],False,True
2031,ZR0fNUSLvyEWaMQj3iZQ,"['cireng isi', 'sosis goreng']",False,False
2032,ZReJqMn4SrTWdJaahUXw,"['sayur harian', 'teh']",True,True
2033,ZTWEkRhgmxm6m9n5PVOI,"['penyetan', 'gorengan', 'teh']",False,False
2034,ZVR9GcL4Rwpqp1eUn2Ae,['kopi'],True,False
2035,ZVo7KDyThANh5JYvLsXu,"['teh', 'risol mayo']",True,False
2036,ZWRKwZvu7gQgaQTE8evi,"['sayur harian', 'es jeruk', 'teh']",True,True
2037,ZX0LSeKhWGWKPAsZNlez,['es krim'],False,False
2038,ZYz93d1qI0zBDWQZk8I2,['kopi'],True,False
2039,ZZbmofwXLchKoXAhAZmZ,"['mie', 'es batu', 'sosis goreng']",True,False
2040,ZbHAaEnMtUEIjg6A2sBr,['risol mayo'],True,False
2041,Zcm3i9E8g7a04a0Zgoog,['es krim'],True,False
2042,ZeFJA9quPfSlrS0cqrdq,"['teh', 'risol mayo', 'cireng isi']",True,False
2043,Zeu8KXH29nlUADM3BTlj,"['nasi goreng', 'air putih']",True,False
2044,ZglKPhdRmEmuqA2tN8hb,"['cireng isi', 'gorengan']",False,False
2045,Zh9kl1OUREWhe7fkhY5I,"['sayur harian', 'kopi']",True,False
2046,ZhDTy4PVgqv8QBzymaTb,"['mie', 'teh', 'sosis goreng']",True,False
2047,ZiHgFSpJxY9djpT9boZw,['penyetan'],False,False
2048,ZiSGmUlfEiL9luYvIXAL,['nasi goreng'],True,False
2049,ZkaDOMs9Mrc3gI7Sx9aE,['penyetan'],False,False
2050,ZkvJzp2NUN0SMNBNHpVS,"['teh', 'sayur harian']",False,True
2051,ZkwVM51dLSqxu1bIQSio,['air putih'],False,False
2052,Zl1Yws66cgu7quuxWrNU,"['float', 'penyetan', 'teh', 'mie']",False,False
2053,ZlQSs1qUqSi0t5htZRUh,['kopi'],True,False
2054,ZlxyCIesdPRTKaiyXmoL,"['es jeruk', 'teh']",True,False
2055,ZmkfcvKQBYIrRIWSEjo7,"['penyetan', 'air putih', 'gorengan']",True,False
2056,Zo4rgxUZqfj8TnftX1Y0,"['cireng isi', 'sayur harian']",True,False
2057,ZosN4APqVvXNPw3ehWyR,"['teh', 'penyetan']",True,False
2058,Zp907Cm913eB3bgQyIuI,['pisang coklat keju'],True,True
2059,ZpJtiAg1e48B5Fl6Yinz,"['tahu krispy', 'sayur harian']",True,False
2060,ZpkFWnOJYpbtN6hILKFv,"['float', 'risol mayo']",False,False
2061,Zqb2VU2tI4AWArr9Srha,"['nasi goreng', 'telur', 'kopi']",True,True
2062,ZqwzisTkp9FTr4YZcvbC,"['es jeruk', 'teh', 'gorengan', 'tahu krispy']",True,False
2063,ZtXtYfk1GN0mn7FeyJ4T,"['mie', 'mie', 'nasi putih', 'teh', 'gorengan', 'cireng isi']",False,False
2064,ZwbNpSowodJ7vmznS45t,"['cireng isi', 'gorengan', 'risol mayo']",True,False
2065,ZyncsRaHaJTyTj9tn65z,"['mie', 'nasi putih', 'french fries']",True,False
2066,a25ExJYQmNru1TNRCClW,['air putih'],False,False
2067,a4FubhCcXLjy7je4iaiK,"['float', 'gorengan']",False,False
2068,a6UWC2HCNmfi8nltzjQS,"['penyetan', 'float']",True,False
2069,a7PYqN7OrJd1jK3mOZ0y,"['penyetan', 'tahu krispy', 'teh', 'kopi']",True,False
2070,aA3bfaY2e28dCK2wqk1W,"['mie', 'risol mayo', 'risol mayo', 'kopi']",False,False
2071,aBIclM3roL48RC9g6G3B,"['kopi', 'cireng isi']",True,True
2072,aCh1KaE3ncmuEC5dr55M,['teh'],True,False
2073,aCv2ruQ7CLWqzgNmgSHE,['teh'],True,False
2074,aDBVUvyzWS93zkF39Foq,['kopi'],True,True
2075,aDqKFIkvknOoQ8PCzP4L,['penyetan'],True,False
2076,aEbQrlfz1zXORJfJesxA,"['risol mayo', 'cireng isi', 'teh']",True,False
2077,aFRc6440J18osAsxaAtg,"['tahu krispy', 'gorengan', 'kopi', 'teh']",True,False
2078,aFVEjB8DGjpFqPEOXUMS,"['gorengan', 'cireng isi', 'kopi']",False,False
2079,aG4cFsnowoZGtqQzEWr2,"['mie', 'cireng isi', 'risol mayo', 'teh']",True,False
2080,aGexuy6l1uaFWumVQLgM,['float'],True,False
2081,aGzEw1mjMHrsx46woHEV,"['teh', 'float', 'cireng isi', 'pisang coklat keju', 'gorengan']",False,False
2082,aIt1Bt1IjYFiLIawHIOZ,"['sayur harian', 'kopi']",True,False
2083,aJZpVXDma811qtcrKDGl,['penyetan'],False,False
2084,aLBcSHLBa5OgJpKTjjxQ,['gorengan'],True,False
2085,aNyPtCY7j5uPnTWbXPmF,['french fries'],True,False
2086,aOCpHpXWZpvoCasuxvTT,"['mie', 'risol mayo']",True,True
2087,aOPRXaPXkER8gfmlpkfd,['mie'],True,False
2088,aQ6Ogo7VeG5hX0AAf277,"['air putih', 'gorengan']",True,False
2089,aRkwIeRLo01mp3pdq595,"['sayur harian', 'teh']",True,False
2090,aSRpqfzBfqPzJ1ssDKLw,"['sayur harian', 'float']",True,False
2091,aSojMPnXmJECTZZhuwDh,['gorengan'],True,False
2092,aTG36j41z7WDckE0bPOp,['teh'],True,False
2093,aTvx7ssABVKqBbcD4uCl,['teh'],True,False
2094,aUUO7CYKjfgCf68YiYjI,"['risol mayo', 'penyetan']",False,False
2095,aVEWRWTsNPjc0OVdESKY,"['nasi putih', 'mie', 'teh']",True,False
2096,aVKQ1krBoy9rmnSRuLIs,['float'],True,True
2097,aVReidQwYJBLXtjdrUZB,"['sayur harian', 'teh', 'risol mayo', 'gorengan']",True,False
2098,aVuhiHI5FG3FofSQsaBL,['teh'],True,False
2099,aYSiipFJo0bpFESAFnjI,"['gorengan', 'cireng isi']",True,False
2100,aYejVp2jRDLeqxwnhy3m,['pisang coklat keju'],True,False
2101,aZhzUYmi6PB1v0b1fxpc,"['penyetan', 'es batu']",True,False
2102,aaiGMlL4ErF41r38UOpb,['french fries'],False,False
2103,ab74XbcdUGncUSJcQPbt,"['air putih', 'mie']",False,True
2104,ad1bWKm5TVbGL1tgGbrk,['gorengan'],False,True
2105,afXOqzWQrl2pDbjsdCcH,"['cireng isi', 'gorengan']",False,False
2106,ahBGohX8fA1MFPcF4JtG,['sayur harian'],True,False
2107,ahMwIGKhxgmXPDDWMM6S,"['kopi', 'mie']",False,False
2108,ahcjNPcalVmdIaKBLRBn,"['risol mayo', 'mie']",True,False
2109,aj8msQGvnpNpmzUicFoN,"['sosis goreng', 'teh']",True,False
2110,alXIFEPXlaYcE09LSVQP,"['nasi goreng', 'teh', 'gorengan']",False,True
2111,amNYAsM20oQ9EZM5PrLf,['tahu krispy'],False,False
2112,an6bWYFeDvAScsRRj7mJ,['risol mayo'],False,False
2113,anMkckUZaPbVycG1G7Io,['french fries'],True,False
2114,ap9RRiM0ZNIyOsL4IL0C,"['teh', 'cireng isi']",True,False
2115,aqk0XTt7TvJE2Jh6zWfl,['gorengan'],True,False
2116,aqpkvOMHhm7X980roIdY,"['kopi', 'cireng isi', 'gorengan']",True,False
2117,asngzaAlqBmPa8WPF2lC,"['cireng isi', 'gorengan']",False,False
2118,audq4KAn2BhgjMQyrKWb,"['mie', 'gorengan', 'teh', 'mie']",True,False
2119,avDoPWW6QoyrQsf1ayve,['mie'],True,False
2120,avp7d27Drz1fAraO5e0C,"['kopi', 'teh']",True,False
2121,awIJZ5EcGTJA49K07J16,['air putih'],True,True
2122,awt5pOF9Iddwg6G7wlt0,"['risol mayo', 'gorengan', 'es jeruk', 'kopi']",False,False
2123,awxo7ZqsPWWcYmAmNDZ5,['pisang coklat keju'],False,False
2124,ayXotmTSMCW7SveNX1Tx,"['sosis goreng', 'risol mayo']",True,False
2125,ayzUb7cRLlddpGz4AmBJ,"['teh', 'risol mayo', 'pisang coklat keju']",True,False
2126,b01n5IkPckO2JT8Cu8dd,['es krim'],True,False
2127,b0C2oyZa3TttMsVr1K2b,['penyetan'],True,False
2128,b2TpLm1cMJYAFFQ43mmg,['teh'],True,False
2129,b358wdjX3ymIwV4zrY7h,"['risol mayo', 'pisang coklat keju']",False,False
2130,b623lKg18FTW8ii5Byip,['cireng isi'],True,False
2131,b6e4gi4A4qRzDERutw4y,['risol mayo'],False,False
2132,b8D0wglnhHGHyF8dclWw,"['risol mayo', 'penyetan', 'teh']",False,False
2133,b9A4JUTV9wGMcG6V91Su,"['nasi goreng', 'teh', 'gorengan']",False,False
2134,b9a3isok4j1xPAxWEQ2F,['teh'],True,False
2135,bAwlN97dmczZdGHP9f5h,['teh'],True,False
2136,bBgtU52bxinvI4LkVD34,['teh'],True,False
2137,bDeakhGhpXAQ0XkNEsZE,['risol mayo'],True,True
2138,bDzlPw41vzrELNh70JU8,"['gorengan', 'kopi']",True,False
2139,bExRecfB9TJieEhnGO6d,"['float', 'kopi', 'kopi', 'cireng isi']",True,False
2140,bHXanmiqdbOjL5me9aI7,"['kopi', 'penyetan']",False,False
2141,bJDGyYntDHDYbkL63vZk,"['float', 'penyetan']",True,False
2142,bKNdYKlIz3PpQpNZhM0W,['es jeruk'],True,True
2143,bLYRyLw8BgkUwBcyKf47,"['gorengan', 'penyetan', 'pisang coklat keju', 'penyetan', 'risol mayo', 'air putih']",False,True
2144,bLyWGd5sMeZf58z1Ndrz,['risol mayo'],False,False
2145,bNGPdizlCW8TDjBOlGdw,"['penyetan', 'mie', 'es jeruk', 'cireng isi']",True,False
2146,bOI5Uj6qucdOHcHxDWsr,"['sayur harian', 'teh']",True,False
2147,bPfLvqfQh15tp4E5rI96,"['penyetan', 'penyetan', 'teh']",False,False
2148,bRauVpszpqwYf9uU8fcI,"['sosis goreng', 'kopi', 'kopi', 'kopi']",False,False
2149,bTUpW09EiBXiFYROQFEl,"['penyetan', 'risol mayo', 'air putih']",False,False
2150,bVPZA55JI7Tmx3ktg4jI,"['penyetan', 'teh', 'cireng isi']",True,False
2151,bWWbHs08Tk9pXfrc2RE7,"['risol mayo', 'kopi', 'gorengan']",False,True
2152,bX0MvqGoaYqQpQkfnMOK,"['mie', 'cireng isi']",True,False
2153,bY5AsZb8OnL1OnZdOjE6,"['mie', 'french fries', 'teh']",False,False
2154,bYigV6vCKJddkOsFZODt,"['kopi', 'penyetan']",False,False
2155,bZaktJ4A1qLwVTJbgGiQ,['mie'],True,False
2156,bZp0R5Zi1IwBMkyGBzki,['float'],False,False
2157,bc7ZJbWvkycMys18mcf8,"['kopi', 'kopi']",False,True
2158,bfCt3kXH0lfyIxCgCtdr,['french fries'],True,False
2159,bfDOIGpu5R47oZEY9dC0,['tahu krispy'],True,False
2160,bfH4toGEHz5SaPRNiI4S,"['es jeruk', 'mie']",True,True
2161,bfkkfM3tcG9oPdq63tey,['sosis goreng'],True,False
2162,bgdErRGMwfM1DWlCIW61,['risol mayo'],True,False
2163,bgke5U1DvWWJMPrYiroK,['risol mayo'],True,False
2164,bh8O4b4F72VQHZP4PMb9,"['kopi', 'cireng isi']",False,False
2165,biE6caqAfqhC4piK1Olb,"['es krim', 'risol mayo']",True,False
2166,bjQptQSVBWVhyVGo0Ss2,"['kopi', 'gorengan']",True,False
2167,bjz3QlHKoKeuuhsgVrEw,['risol mayo'],True,True
2168,bl7kNHSLflPN90lJl8QT,"['kopi', 'pisang coklat keju']",True,False
2169,bmL5c72eIbXmlp1xRlaE,['float'],True,False
2170,bn1GcDqckOR0y3U3dp96,"['sayur harian', 'teh']",False,False
2171,boL9F1pnTBHsjgHRP1v1,"['penyetan', 'penyetan', 'kopi', 'air putih']",True,True
2172,bpyjfuCj9zAOCiLD2649,"['pisang coklat keju', 'kopi']",True,True
2173,btAMCo4qZ6RSPO7PQZWG,"['float', 'tahu krispy']",True,False
2174,btqmawcPXLdJ23tzyuhd,"['risol mayo', 'teh']",True,False
2175,bvBrUDzFpACYFPlOwz3D,['french fries'],True,False
2176,bwjLVOExgIXGloqdKTaj,['kopi'],False,False
2177,bxCYoTwIL9Y4SCATi4K4,"['kopi', 'kopi', 'float', 'cireng isi', 'risol mayo', 'pisang coklat keju', 'gorengan', 'mie']",True,False
2178,bysGFfCNytiNYWRyIkLM,['gorengan'],True,False
2179,bzaux4V96pqsZO2YOc9S,"['risol mayo', 'gorengan']",True,False
2180,c0HzTbJkKd5xaXj36kNS,['sayur harian'],True,False
2181,c0MghqOx0PVmzJ965x7j,['risol mayo'],True,False
2182,c3ddOtGnmjoniCZCb8Bp,['es jeruk'],True,False
2183,c4THZXJC8fZE3AqKX86D,"['cireng isi', 'gorengan', 'pisang coklat keju']",True,False
2184,c5P2jDkZ70KnbOirqNoE,['mie'],True,False
2185,c5fR0TfFcNeZCyjMtDVc,['penyetan'],True,False
2186,c7J2vznH7FXvQS4bxPyv,"['mie', 'teh', 'risol mayo', 'cireng isi']",True,False
2187,c9FoE76cslhtJikNenLY,"['french fries', 'es krim']",True,True
2188,c9gnUHLMrq7beFO8xoa7,"['mie', 'kopi']",True,False
2189,c9kvVzFhEiDFVuac52Sn,"['es jeruk', 'mie', 'nasi putih', 'sosis goreng', 'french fries']",True,False
2190,cAd6wx3MxN38F3J4ZJ1t,['kopi'],False,False
2191,cBuZ1DhmzZiaWuVaFy25,['cireng isi'],True,False
2192,cBy9zjUwjSLYXInZLLvk,"['es jeruk', 'air putih']",True,False
2193,cC2wK1ctITbSJ8tWcbQQ,"['kopi', 'es jeruk', 'gorengan']",True,False
2194,cCE49FRK1O9s4ltyjKe1,"['es jeruk', 'kopi']",True,False
2195,cDxIG5mn0q9tz5mfXSDO,"['mie', 'teh']",True,True
2196,cEL6CoFFpe2VzXNp2Bnq,['mie'],False,False
2197,cFY6XCS7Y699wkVoFYKz,"['penyetan', 'penyetan', 'teh']",False,False
2198,cGyxpwFFBeRUahpW4nqH,"['float', 'float', 'teh']",True,False
